Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany
36.0,No,,Sales,3.0,Medical,1,Male,2,3,Sales Executive,4.0,9699.0,4,No,11,3,13
37.0,No,Travel_Rarely,Sales,3.0,Life Sciences,3,Male,3,3,Sales Executive,4.0,7428.0,2,No,12,3,5
30.0,No,Travel_Rarely,,7.0,Life Sciences,3,Male,3,2,Laboratory Technician,3.0,3491.0,1,No,13,3,10
37.0,No,Travel_Rarely,Sales,16.0,Marketing,4,Male,2,2,Sales Executive,3.0,6334.0,4,No,19,3,1
25.0,Yes,Travel_Rarely,Research & Development,4.0,Technical Degree,4,Male,3,1,Laboratory Technician,4.0,3691.0,1,Yes,15,3,7
31.0,Yes,Travel_Frequently,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
28.0,Yes,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,2028.0,5,Yes,14,3,4
25.0,No,Travel_Rarely,Sales,28.0,Life Sciences,1,Male,2,2,Sales Executive,3.0,8639.0,2,No,18,3,2
,Yes,Travel_Frequently,Sales,26.0,Marketing,1,Male,3,2,Sales Executive,4.0,5617.0,1,Yes,11,3,10
32.0,Yes,Travel_Rarely,,4.0,Medical,4,Male,1,3,Sales Executive,4.0,10400.0,1,No,11,3,14
24.0,Yes,Travel_Rarely,Human Resources,22.0,Human Resources,4,Male,1,1,Human Resources,3.0,1555.0,1,No,11,3,1
,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Male,3,3,Sales Executive,3.0,8161.0,2,No,13,3,1
,No,Travel_Frequently,Research & Development,2.0,Medical,1,Male,2,1,Research Scientist,4.0,4930.0,0,Yes,14,3,5
47.0,Yes,Travel_Frequently,Sales,27.0,Life Sciences,2,Female,4,2,Sales Executive,3.0,6397.0,4,Yes,12,3,5
44.0,Yes,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,1,Research Scientist,3.0,2936.0,1,Yes,11,3,6
20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
29.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,3,Male,3,2,Healthcare Representative,4.0,6623.0,1,Yes,11,3,6
20.0,Yes,Travel_Rarely,,4.0,Technical Degree,1,Male,3,1,Laboratory Technician,1.0,2973.0,1,No,19,3,1
25.0,No,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,3,1,Laboratory Technician,4.0,3229.0,4,No,11,3,3
27.0,No,Travel_Rarely,Research & Development,7.0,Medical,4,Female,2,2,Healthcare Representative,1.0,6811.0,8,No,19,3,7
28.0,Yes,Travel_Rarely,Research & Development,5.0,Technical Degree,3,Male,3,1,Laboratory Technician,3.0,3441.0,1,Yes,13,3,2
28.0,No,Travel_Rarely,Sales,9.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,5253.0,1,No,16,3,7
23.0,No,Travel_Rarely,Research & Development,10.0,Technical Degree,4,Male,4,1,Research Scientist,3.0,2073.0,2,No,16,3,2
28.0,Yes,Travel_Rarely,Research & Development,24.0,Medical,3,Male,3,1,Laboratory Technician,2.0,2408.0,1,Yes,17,3,1
27.0,No,Travel_Rarely,Research & Development,,Medical,2,Female,4,1,Research Scientist,3.0,3517.0,7,No,17,3,3
24.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Male,2,2,Healthcare Representative,3.0,4617.0,1,No,12,3,4
27.0,No,Non-Travel,Research & Development,8.0,Life Sciences,1,Male,1,1,Laboratory Technician,3.0,4621.0,1,No,19,3,3
45.0,No,Travel_Rarely,Research & Development,,Technical Degree,2,Male,3,3,Manufacturing Director,4.0,9380.0,4,Yes,18,3,3
28.0,No,Travel_Frequently,Research & Development,,Medical,4,Male,3,1,Laboratory Technician,3.0,2154.0,0,Yes,11,3,4
35.0,No,,Research & Development,1.0,Medical,4,Male,2,1,Laboratory Technician,3.0,2258.0,6,No,12,3,8
40.0,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
31.0,Yes,Travel_Rarely,Research & Development,22.0,Medical,4,Male,3,2,Manufacturing Director,3.0,6179.0,1,Yes,15,3,10
33.0,Yes,Travel_Rarely,Sales,5.0,Marketing,4,Female,3,1,Sales Representative,3.0,2851.0,1,Yes,13,3,1
32.0,No,Travel_Rarely,Sales,13.0,Life Sciences,2,Male,3,2,Sales Executive,4.0,4403.0,2,No,11,3,5
54.0,No,Travel_Rarely,,7.0,Medical,4,Female,3,2,Research Scientist,4.0,6854.0,4,No,15,3,7
28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
21.0,Yes,Travel_Rarely,Research & Development,18.0,Other,4,Female,3,1,Research Scientist,4.0,2693.0,1,No,19,3,1
33.0,Yes,Travel_Rarely,Research & Development,,Medical,3,Male,3,1,Laboratory Technician,4.0,2436.0,5,Yes,13,3,5
36.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,1,Male,3,1,Laboratory Technician,2.0,2013.0,2,No,11,3,4
29.0,Yes,Travel_Rarely,Sales,9.0,Marketing,2,Female,1,1,Sales Representative,2.0,2760.0,1,No,13,3,2
20.0,Yes,Travel_Rarely,Research & Development,11.0,Medical,4,Female,2,1,Research Scientist,1.0,2600.0,1,Yes,15,3,1
,Yes,Travel_Rarely,,14.0,Medical,3,Male,3,1,Laboratory Technician,4.0,2436.0,5,Yes,13,3,5
41.0,No,Travel_Rarely,Sales,6.0,Life Sciences,4,Female,3,3,Manager,4.0,13591.0,3,Yes,18,3,1
33.0,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Female,3,2,Sales Executive,1.0,5324.0,5,No,15,3,3
31.0,No,Travel_Rarely,Research & Development,1.0,Medical,3,Male,3,1,Research Scientist,2.0,2501.0,1,No,17,3,1
25.0,Yes,Travel_Frequently,Sales,24.0,Life Sciences,3,Male,1,1,Sales Representative,4.0,1118.0,1,Yes,14,3,1
35.0,No,Travel_Rarely,Human Resources,26.0,Life Sciences,3,Female,3,3,Human Resources,4.0,8837.0,1,Yes,16,3,9
48.0,No,Travel_Rarely,Sales,2.0,Marketing,2,Male,4,2,Sales Executive,2.0,8120.0,3,No,12,3,2
30.0,Yes,Travel_Rarely,,9.0,Medical,2,Male,3,1,Sales Representative,4.0,1081.0,1,No,13,3,1
28.0,No,Travel_Rarely,Research & Development,,Other,3,Female,3,2,Research Scientist,3.0,3660.0,3,No,13,3,8
,No,Travel_Rarely,Research & Development,1.0,Medical,4,Male,2,1,Laboratory Technician,1.0,2450.0,1,No,19,3,3
23.0,Yes,Travel_Frequently,Sales,9.0,Marketing,4,Male,3,1,Sales Representative,1.0,1790.0,1,No,19,3,1
,No,Travel_Rarely,,17.0,Medical,4,Male,1,1,Laboratory Technician,3.0,2305.0,1,No,15,3,3
29.0,Yes,Travel_Rarely,Sales,9.0,Marketing,2,Female,1,1,Sales Representative,2.0,2760.0,1,No,13,3,2
19.0,Yes,,Sales,22.0,Marketing,4,Male,3,1,Sales Representative,3.0,1675.0,1,Yes,19,3,0
29.0,No,Non-Travel,Sales,2.0,Life Sciences,4,Male,3,2,Sales Executive,3.0,4649.0,1,No,14,3,4
50.0,Yes,Travel_Rarely,Sales,28.0,Marketing,4,Male,2,3,Sales Executive,1.0,10854.0,4,Yes,13,3,3
45.0,No,Travel_Rarely,,1.0,Technical Degree,1,Male,3,3,Healthcare Representative,2.0,7441.0,1,No,12,3,10
58.0,Yes,Travel_Rarely,Research & Development,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
32.0,Yes,Travel_Frequently,Research & Development,5.0,Life Sciences,1,Female,4,1,Research Scientist,3.0,2432.0,3,Yes,14,3,4
36.0,Yes,Travel_Rarely,,3.0,Life Sciences,3,Male,2,3,Sales Executive,4.0,10325.0,1,Yes,11,3,16
20.0,Yes,Travel_Rarely,Sales,,Medical,3,Female,2,1,Sales Representative,3.0,2044.0,1,No,13,3,2
46.0,Yes,Travel_Rarely,Sales,9.0,Medical,3,Male,2,3,Sales Executive,4.0,9619.0,1,No,16,3,9
32.0,No,Non-Travel,Research & Development,1.0,Life Sciences,4,Male,3,1,Laboratory Technician,4.0,2314.0,0,No,12,3,3
34.0,No,Travel_Rarely,Research & Development,27.0,Medical,4,Female,3,1,Research Scientist,2.0,2311.0,2,No,15,3,3
34.0,No,Travel_Rarely,Sales,2.0,Marketing,3,Female,3,2,Sales Executive,1.0,4538.0,0,Yes,12,3,3
,No,Travel_Rarely,Sales,6.0,Marketing,4,Male,3,3,Sales Executive,3.0,9241.0,1,No,12,3,10
31.0,Yes,Travel_Frequently,Sales,2.0,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
35.0,No,Travel_Rarely,Research & Development,22.0,Life Sciences,4,Male,1,1,Laboratory Technician,3.0,4230.0,0,No,15,3,5
,No,Travel_Rarely,Human Resources,19.0,Medical,3,Male,3,3,Human Resources,2.0,,2,No,15,3,9
,No,Travel_Rarely,Research & Development,6.0,Other,4,Female,2,1,Laboratory Technician,3.0,3702.0,1,No,11,3,5
39.0,No,Travel_Frequently,,8.0,Life Sciences,3,Female,3,1,Laboratory Technician,3.0,3755.0,1,No,11,3,8
26.0,Yes,Travel_Rarely,Research & Development,16.0,Medical,1,Male,3,1,Laboratory Technician,2.0,2373.0,2,Yes,13,3,3
42.0,Yes,Travel_Frequently,,19.0,Medical,3,Male,4,1,Research Scientist,3.0,2759.0,6,Yes,12,3,2
19.0,Yes,Travel_Rarely,Sales,,Marketing,4,Male,3,1,Sales Representative,3.0,1675.0,1,Yes,19,3,0
29.0,Yes,Travel_Frequently,Research & Development,14.0,Other,3,Female,3,3,Healthcare Representative,4.0,,0,Yes,12,3,8
24.0,Yes,Travel_Rarely,,1.0,Medical,2,Male,3,1,Research Scientist,4.0,2293.0,2,Yes,16,3,2
26.0,No,,Research & Development,2.0,Medical,1,Male,2,1,Research Scientist,4.0,,0,No,12,3,4
35.0,No,Travel_Rarely,Research & Development,23.0,Medical,2,Male,1,1,Laboratory Technician,3.0,2705.0,0,No,16,3,5
35.0,No,Travel_Rarely,Research & Development,,Medical,4,Female,2,2,Laboratory Technician,4.0,5363.0,0,No,12,3,9
18.0,No,Non-Travel,Research & Development,1.0,Life Sciences,4,Female,3,1,Laboratory Technician,4.0,1611.0,1,No,15,3,0
30.0,No,Travel_Rarely,,,Life Sciences,3,Male,3,2,Sales Executive,1.0,,8,No,19,3,4
40.0,No,Travel_Rarely,Sales,26.0,Marketing,3,Male,3,2,Sales Executive,1.0,8396.0,1,No,14,3,7
58.0,No,Travel_Rarely,Research & Development,5.0,Technical Degree,3,Female,2,3,Healthcare Representative,2.0,,2,Yes,13,3,6
31.0,No,Non-Travel,Sales,20.0,Marketing,4,Female,3,2,Sales Executive,3.0,6932.0,1,No,13,3,9
37.0,No,Travel_Rarely,Research & Development,7.0,Medical,1,Male,3,3,Research Director,3.0,13664.0,4,No,13,3,5
38.0,No,Travel_Rarely,Research & Development,2.0,Medical,4,Male,3,1,Research Scientist,3.0,3057.0,6,Yes,13,3,1
36.0,No,Non-Travel,Sales,8.0,Technical Degree,1,Male,3,2,Sales Executive,4.0,5079.0,4,No,13,3,7
,No,Travel_Rarely,Research & Development,2.0,Other,4,Male,3,1,Laboratory Technician,3.0,3977.0,6,Yes,19,3,2
20.0,Yes,Travel_Frequently,,9.0,Marketing,4,Female,3,1,Sales Representative,4.0,2323.0,1,Yes,14,3,2
39.0,Yes,Travel_Rarely,Research & Development,23.0,Medical,3,Male,3,1,Research Scientist,1.0,,0,No,13,3,5
26.0,Yes,,Sales,4.0,Marketing,4,Male,2,2,Sales Executive,4.0,5828.0,1,Yes,12,3,8
29.0,No,Travel_Rarely,Research & Development,28.0,Medical,4,Female,2,1,Research Scientist,1.0,3785.0,1,No,14,3,5
19.0,Yes,Travel_Rarely,Sales,21.0,Other,4,Male,2,1,Sales Representative,2.0,2121.0,1,Yes,13,3,1
38.0,No,Travel_Rarely,,,Life Sciences,1,Male,2,1,Sales Representative,1.0,2858.0,4,No,14,3,1
46.0,No,Travel_Rarely,Human Resources,1.0,Life Sciences,4,Female,3,1,Human Resources,1.0,,6,No,12,3,7
29.0,Yes,Travel_Rarely,Research & Development,25.0,Technical Degree,3,Female,2,1,Research Scientist,2.0,2546.0,5,No,16,3,2
34.0,No,Travel_Rarely,Research & Development,2.0,Medical,4,Male,4,1,Research Scientist,4.0,2932.0,0,Yes,14,3,5
29.0,No,Travel_Rarely,Sales,5.0,Medical,1,Male,2,2,Sales Executive,2.0,4187.0,1,Yes,13,3,10
21.0,Yes,Travel_Rarely,Research & Development,18.0,Other,4,Female,3,1,Research Scientist,4.0,2693.0,1,No,19,3,1
24.0,No,Travel_Rarely,Sales,4.0,Medical,4,Female,3,2,Sales Executive,3.0,4162.0,1,Yes,12,3,5
32.0,No,Travel_Rarely,Sales,8.0,Medical,3,Male,4,2,Sales Executive,4.0,6209.0,1,No,15,3,10
37.0,No,Non-Travel,Sales,19.0,Medical,1,Male,3,3,Sales Executive,2.0,,1,Yes,13,3,10
36.0,Yes,Travel_Rarely,Research & Development,15.0,Other,1,Male,3,2,Laboratory Technician,3.0,4834.0,7,No,14,3,1
30.0,No,Travel_Rarely,,,Life Sciences,3,Male,4,2,Healthcare Representative,3.0,5294.0,3,No,16,3,7
33.0,No,Non-Travel,Sales,,Marketing,4,Female,3,2,Sales Executive,2.0,5147.0,8,No,15,3,11
20.0,Yes,Travel_Rarely,Research & Development,10.0,Medical,4,Male,3,1,Research Scientist,3.0,1009.0,1,Yes,11,3,1
36.0,No,Travel_Frequently,Sales,11.0,Technical Degree,2,Female,3,3,Sales Executive,4.0,,0,No,14,3,9
35.0,No,,,3.0,Life Sciences,3,Male,2,1,Laboratory Technician,3.0,1281.0,1,No,18,3,1
59.0,No,Travel_Rarely,Sales,,Technical Degree,2,Male,3,3,Manager,4.0,11904.0,3,Yes,14,3,6
31.0,No,Travel_Rarely,Research & Development,,Life Sciences,3,Male,2,1,Research Scientist,2.0,2657.0,0,Yes,16,3,2
26.0,No,Travel_Rarely,Research & Development,1.0,Medical,1,Male,2,1,Laboratory Technician,1.0,3955.0,1,No,16,3,5
41.0,Yes,Travel_Rarely,,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,,4,Yes,13,3,7
34.0,No,Travel_Rarely,Sales,3.0,Medical,4,Female,2,2,Sales Executive,4.0,8103.0,3,Yes,12,3,4
31.0,Yes,Travel_Frequently,Sales,2.0,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
28.0,Yes,Travel_Frequently,Research & Development,1.0,Medical,1,Male,2,1,Laboratory Technician,2.0,,1,No,15,3,1
30.0,No,,Research & Development,20.0,Other,3,Male,3,2,Manufacturing Director,1.0,9957.0,0,No,15,3,6
57.0,No,Travel_Rarely,Research & Development,24.0,Life Sciences,3,Male,4,3,Healthcare Representative,4.0,9439.0,3,Yes,16,3,5
41.0,No,Travel_Rarely,Research & Development,19.0,Life Sciences,3,Male,3,2,Research Scientist,1.0,3072.0,2,No,16,3,1
34.0,No,Travel_Rarely,Sales,3.0,Other,4,Male,1,2,Sales Executive,1.0,4759.0,3,No,18,3,13
49.0,No,Travel_Rarely,Research & Development,25.0,Life Sciences,3,Female,3,1,Laboratory Technician,1.0,3211.0,1,No,14,3,9
,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,3,Male,3,1,Research Scientist,3.0,2058.0,0,No,14,3,6
38.0,No,Non-Travel,Sales,10.0,Technical Degree,3,Female,3,2,Sales Executive,4.0,5666.0,1,Yes,13,3,5
30.0,No,Travel_Rarely,,9.0,Human Resources,3,Male,3,2,Human Resources,4.0,6347.0,0,Yes,19,3,11
27.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,4,Female,3,1,Laboratory Technician,1.0,2341.0,1,No,13,3,1
52.0,Yes,Travel_Rarely,Research & Development,8.0,Medical,3,Male,2,2,Research Scientist,,4941.0,2,No,15,3,8
32.0,No,Travel_Rarely,Sales,7.0,Marketing,4,Male,3,2,Sales Executive,4.0,9204.0,4,No,12,3,4
36.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,4,Male,3,3,Healthcare Representative,1.0,8321.0,7,Yes,13,3,12
,Yes,Non-Travel,Sales,24.0,Life Sciences,2,Female,4,4,Sales Executive,2.0,13194.0,4,Yes,16,3,1
20.0,Yes,Travel_Rarely,Sales,2.0,Medical,3,Female,2,1,Sales Representative,3.0,2044.0,1,No,13,3,2
33.0,No,Travel_Rarely,Sales,2.0,Medical,4,Male,3,2,Sales Executive,4.0,5505.0,1,No,14,3,6
41.0,Yes,Travel_Rarely,Research & Development,2.0,Life Sciences,2,Female,1,1,Laboratory Technician,4.0,2778.0,4,Yes,13,3,7
24.0,Yes,Travel_Rarely,Research & Development,17.0,Life Sciences,4,Female,3,1,Laboratory Technician,2.0,2210.0,1,No,13,3,1
29.0,Yes,Travel_Rarely,Sales,1.0,Medical,2,Female,2,1,Sales Representative,3.0,2800.0,6,Yes,19,3,3
29.0,Yes,Travel_Rarely,Research & Development,1.0,Technical Degree,1,Male,2,1,Research Scientist,1.0,2362.0,6,No,13,3,9
35.0,No,Travel_Rarely,Research & Development,16.0,Life Sciences,4,Male,3,3,Healthcare Representative,,7632.0,4,Yes,12,3,8
,Yes,Travel_Rarely,Sales,2.0,Marketing,3,Male,2,2,Sales Executive,2.0,9907.0,7,Yes,12,3,2
51.0,No,Travel_Rarely,Research & Development,3.0,Medical,4,Female,3,4,Healthcare Representative,2.0,13734.0,3,No,18,3,7
43.0,No,Travel_Rarely,,8.0,Other,3,Female,3,2,Healthcare Representative,3.0,4522.0,4,Yes,14,3,5
30.0,No,Non-Travel,Sales,25.0,Technical Degree,4,Female,3,2,Sales Executive,3.0,4736.0,7,Yes,12,3,2
23.0,No,Travel_Rarely,Research & Development,20.0,Life Sciences,1,Male,3,2,Laboratory Technician,3.0,2272.0,0,No,14,3,4
,No,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Female,3,1,Laboratory Technician,1.0,2576.0,3,No,16,3,5
56.0,No,Travel_Frequently,Research & Development,9.0,Medical,1,Female,3,1,Research Scientist,3.0,2942.0,2,No,19,3,5
53.0,No,Travel_Rarely,Research & Development,24.0,Medical,2,Male,4,3,Healthcare Representative,4.0,7005.0,3,No,15,3,4
36.0,No,Travel_Rarely,,6.0,Life Sciences,4,Male,3,1,Laboratory Technician,4.0,3210.0,0,No,11,3,15
32.0,No,Travel_Rarely,Sales,1.0,Marketing,3,Female,3,3,Sales Executive,4.0,10422.0,1,No,19,3,14
29.0,Yes,Travel_Rarely,Research & Development,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
39.0,No,Travel_Rarely,Research & Development,6.0,Medical,4,Male,2,3,Healthcare Representative,1.0,9991.0,4,No,15,3,7
41.0,No,Travel_Rarely,Research & Development,,Medical,2,Male,4,1,Research Scientist,3.0,2127.0,2,Yes,12,3,4
25.0,Yes,Travel_Frequently,Sales,24.0,Life Sciences,3,Male,1,1,Sales Representative,,1118.0,1,Yes,14,3,1
25.0,No,Travel_Rarely,Human Resources,2.0,Human Resources,3,Female,3,1,Human Resources,2.0,2187.0,4,No,14,3,2
31.0,Yes,,Sales,1.0,Life Sciences,4,Female,3,1,Sales Representative,2.0,2302.0,1,Yes,11,3,3
38.0,No,Non-Travel,Research & Development,,Medical,2,Female,1,2,Research Scientist,4.0,5329.0,7,Yes,12,3,13
42.0,No,Travel_Frequently,Research & Development,28.0,Technical Degree,4,Female,2,2,Healthcare Representative,4.0,4523.0,0,No,11,3,6
,Yes,Travel_Frequently,Sales,5.0,Marketing,2,Male,3,1,Sales Representative,2.0,1878.0,1,Yes,14,3,0
28.0,No,Travel_Rarely,Research & Development,,Technical Degree,4,Male,3,1,Research Scientist,1.0,2080.0,2,No,11,3,3
30.0,Yes,Travel_Rarely,,3.0,Technical Degree,4,Female,3,1,Research Scientist,1.0,2657.0,5,Yes,11,3,5
26.0,No,Travel_Rarely,Research & Development,6.0,Life Sciences,3,Female,3,1,Laboratory Technician,4.0,2659.0,1,Yes,13,3,3
58.0,Yes,Travel_Rarely,Research & Development,7.0,Medical,3,Female,2,3,Manufacturing Director,1.0,10008.0,7,Yes,14,3,10
,Yes,,Research & Development,8.0,Life Sciences,1,Male,1,3,Manufacturing Director,4.0,10650.0,2,No,15,3,4
26.0,Yes,Travel_Frequently,,2.0,Life Sciences,1,Male,3,1,Research Scientist,1.0,2042.0,6,Yes,14,3,3
31.0,Yes,Travel_Frequently,Sales,,Life Sciences,3,Female,2,1,Sales Representative,4.0,2785.0,7,No,14,3,1
25.0,Yes,Travel_Rarely,Research & Development,3.0,Medical,1,Male,3,1,Laboratory Technician,1.0,4031.0,5,No,13,3,2
27.0,No,Non-Travel,Research & Development,9.0,Medical,4,Male,3,1,Research Scientist,2.0,2024.0,6,No,18,3,2
38.0,No,Travel_Rarely,Sales,1.0,Life Sciences,4,Male,3,2,Sales Executive,2.0,4440.0,0,No,15,3,15
35.0,No,Travel_Rarely,Research & Development,7.0,Life Sciences,3,Male,2,1,Laboratory Technician,4.0,,1,No,18,3,1
33.0,Yes,Travel_Rarely,Sales,16.0,Marketing,1,Female,3,2,Sales Executive,1.0,5324.0,5,No,15,3,3
30.0,Yes,Travel_Rarely,,22.0,Life Sciences,1,Female,3,1,Research Scientist,3.0,,4,Yes,11,3,5
28.0,No,Travel_Rarely,Research & Development,1.0,Life Sciences,3,Male,3,1,Research Scientist,4.0,2044.0,1,No,11,3,5
33.0,No,Travel_Rarely,Research & Development,5.0,Life Sciences,4,Male,2,3,Healthcare Representative,4.0,7119.0,4,No,15,3,3
31.0,No,Travel_Rarely,Research & Development,7.0,Medical,3,Female,3,3,Manufacturing Director,4.0,7143.0,1,Yes,14,3,11
37.0,No,Travel_Rarely,Research & Development,,Medical,1,Male,3,2,Research Scientist,4.0,4285.0,1,No,17,3,10
34.0,No,Travel_Rarely,Sales,1.0,Technical Degree,4,Male,2,3,Sales Executive,3.0,7083.0,1,Yes,14,3,10
34.0,No,Travel_Rarely,Research & Development,5.0,Medical,3,Female,2,3,Manager,1.0,11631.0,2,No,12,3,11
27.0,No,Travel_Rarely,Research & Development,1.0,Medical,4,Male,3,1,Laboratory Technician,2.0,3816.0,1,No,11,3,5
36.0,Yes,Travel_Rarely,,3.0,Life Sciences,3,Male,2,3,Sales Executive,4.0,10325.0,1,Yes,11,3,16
30.0,No,Travel_Rarely,Research & Development,2.0,Life Sciences,3,Male,2,2,Healthcare Representative,4.0,4152.0,1,No,19,3,11
29.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,2,Female,2,1,Laboratory Technician,1.0,2319.0,1,Yes,11,3,1
22.0,No,Travel_Rarely,Research & Development,,Life Sciences,4,Male,4,1,Research Scientist,2.0,2328.0,1,Yes,16,3,4
37.0,No,Travel_Rarely,Research & Development,10.0,Life Sciences,3,Male,3,2,Manufacturing Director,2.0,4197.0,2,Yes,12,3,1
32.0,No,Non-Travel,Sales,,Marketing,3,Male,3,2,Sales Executive,4.0,4465.0,0,No,18,3,3
49.0,Yes,Travel_Rarely,Sales,11.0,Marketing,3,Female,3,3,Sales Executive,4.0,,1,No,18,3,9
54.0,No,Travel_Frequently,Research & Development,20.0,Life Sciences,4,Female,3,2,Research Scientist,3.0,4869.0,3,No,12,3,4
46.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Male,3,3,Sales Executive,4.0,10096.0,4,No,11,3,7
18.0,Yes,Travel_Frequently,Sales,3.0,Medical,2,Female,3,1,Sales Representative,4.0,1569.0,1,Yes,12,3,0
42.0,Yes,Travel_Frequently,Research & Development,,Medical,3,Male,4,1,Research Scientist,3.0,2759.0,6,Yes,12,3,2
29.0,Yes,Travel_Rarely,,8.0,Other,2,Male,1,1,Laboratory Technician,1.0,2119.0,1,Yes,11,3,7
28.0,No,Travel_Rarely,,,Medical,2,Male,4,2,Healthcare Representative,1.0,,0,No,19,3,8
40.0,Yes,Travel_Rarely,Research & Development,9.0,Life Sciences,4,Male,3,1,Laboratory Technician,1.0,2018.0,3,No,14,3,5
41.0,No,Travel_Rarely,Research & Development,,Medical,4,Male,2,2,Manufacturing Director,2.0,6032.0,6,Yes,15,3,5
28.0,No,Travel_Frequently,Sales,7.0,Life Sciences,3,Male,3,2,Sales Executive,1.0,4898.0,0,No,14,3,4
33.0,Yes,Travel_Rarely,Sales,9.0,Marketing,1,Female,3,2,Sales Executive,1.0,8224.0,0,Yes,17,3,5
25.0,Yes,Travel_Rarely,Sales,19.0,Marketing,3,Male,2,1,Sales Representative,2.0,2413.0,1,Yes,18,3,1
,No,Travel_Rarely,Research & Development,15.0,Life Sciences,4,Female,2,2,Laboratory Technician,3.0,4193.0,0,Yes,12,3,9
35.0,No,Travel_Rarely,,3.0,Life Sciences,4,Male,3,3,Sales Executive,4.0,7823.0,6,No,13,3,10
18.0,No,Non-Travel,Research & Development,5.0,Life Sciences,2,Male,3,1,Research Scientist,4.0,1051.0,1,No,15,3,0
24.0,Yes,Travel_Frequently,,9.0,Medical,2,Male,3,1,Laboratory Technician,1.0,,2,Yes,11,3,0
28.0,Yes,Travel_Rarely,Research & Development,1.0,Life Sciences,1,Female,1,1,Research Scientist,2.0,2216.0,7,Yes,13,3,7
29.0,No,Travel_Frequently,Research & Development,10.0,Life Sciences,4,Female,3,1,Research Scientist,2.0,3291.0,0,No,14,3,7
31.0,Yes,,Research & Development,,Life Sciences,1,Male,3,3,Healthcare Representative,3.0,9824.0,3,No,12,3,1
40.0,No,Travel_Rarely,Sales,10.0,Technical Degree,2,Female,2,2,Sales Executive,2.0,6852.0,7,No,12,3,5
35.0,No,Travel_Frequently,Research & Development,4.0,Other,4,Male,2,1,Laboratory Technician,4.0,2376.0,1,No,13,3,2
50.0,No,Travel_Rarely,,24.0,Life Sciences,4,Male,3,4,Manufacturing Director,3.0,13973.0,3,Yes,18,3,12
28.0,Yes,Travel_Rarely,,2.0,Medical,3,Male,3,1,Research Scientist,3.0,4382.0,6,No,17,3,2
19.0,No,Travel_Rarely,Research & Development,25.0,Life Sciences,2,Female,4,1,Research Scientist,4.0,2994.0,1,Yes,12,3,1
,No,Travel_Frequently,Research & Development,3.0,Other,3,Male,3,1,Research Scientist,3.0,2821.0,3,No,16,3,2
37.0,No,Travel_Rarely,Research & Development,5.0,Medical,4,Male,3,2,Manufacturing Director,4.0,6347.0,7,No,16,3,6
37.0,Yes,Travel_Frequently,Research & Development,10.0,Medical,1,Male,3,3,Manufacturing Director,3.0,10048.0,6,No,11,3,1
31.0,Yes,Travel_Rarely,Human Resources,18.0,Human Resources,4,Male,4,1,Human Resources,1.0,,0,No,17,3,1
40.0,No,,,8.0,Medical,4,Male,2,3,Research Director,2.0,13757.0,2,No,11,3,9
26.0,No,Travel_Frequently,,1.0,Medical,3,Male,2,2,Sales Executive,1.0,4294.0,1,No,12,3,7
42.0,No,Travel_Frequently,Research & Development,2.0,Medical,2,Male,3,1,Research Scientist,4.0,2515.0,5,Yes,14,3,2
32.0,No,Travel_Rarely,Research & Development,3.0,Medical,3,Female,3,2,Manufacturing Director,1.0,6725.0,1,No,12,3,8
33.0,No,Travel_Rarely,Sales,8.0,Marketing,3,Male,3,2,Sales Executive,3.0,7104.0,0,No,12,3,5
